team,type,line,american,decimal,impliedProb,n,successes,fails,ties,successRate,failRate,tieRate,ev
NO Saints,OVER,11.5,270,3.7,0.27027027027027023,100000,13591,86409,0,0.13591,0.86409,0,-0.497133
NO Saints,UNDER,11.5,-350,1.28571429,0.7777777751851852,100000,86409,13591,0,0.86409,0.13591,0,0.11097286084610003
NO Saints,OVER,12.5,400,5,0.2,100000,5893,94107,0,0.05893,0.94107,0,-0.7053499999999999
NO Saints,UNDER,12.5,-525,1.1904762,0.8399999932800001,100000,94107,5893,0,0.94107,0.05893,0,0.12032143753399996
NO Saints,OVER,13.5,750,8.5,0.11764705882352941,100000,2071,97929,0,0.02071,0.97929,0,-0.8239650000000001
NO Saints,UNDER,13.5,-1600,1.0625,0.9411764705882353,100000,97929,2071,0,0.97929,0.02071,0,0.040495625
NY Giants,OVER,3.5,-5000,1.02,0.9803921568627451,100000,96651,3349,0,0.96651,0.03349,0,-0.014159799999999983
NY Giants,UNDER,3.5,1100,12,0.08333333333333333,100000,3349,96651,0,0.03349,0.96651,0,-0.59812
NY Giants,OVER,4.5,-650,1.15384616,0.8666666620444444,100000,91406,8594,0,0.91406,0.08594,0,0.054684621009600046
NY Giants,UNDER,4.5,450,5.5,0.18181818181818182,100000,8594,91406,0,0.08594,0.91406,0,-0.52733
NY Giants,OVER,5.5,-350,1.28571429,0.7777777751851852,100000,82178,17822,0,0.82178,0.17822,0,0.05657428923620003
NY Giants,UNDER,5.5,270,3.7,0.27027027027027023,100000,17822,82178,0,0.17822,0.82178,0,-0.34058599999999994
NY Giants,OVER,6.5,-160,1.625,0.6153846153846154,100000,68686,31314,0,0.68686,0.31314,0,0.11614750000000007
NY Giants,UNDER,6.5,130,2.3,0.4347826086956522,100000,31314,68686,0,0.31314,0.68686,0,-0.27977800000000014
NY Giants,OVER,7.5,100,2,0.5,100000,52320,47680,0,0.5232,0.4768,0,0.0464
NY Giants,UNDER,7.5,-120,1.83333334,0.5454545434710744,100000,47680,52320,0,0.4768,0.5232,0,-0.12586666348799996
NY Giants,OVER,8.5,180,2.8,0.35714285714285715,100000,35851,64149,0,0.35851,0.64149,0,0.0038279999999999426
NY Giants,UNDER,8.5,-220,1.45454546,0.687499997421875,100000,64149,35851,0,0.64149,0.35851,0,-0.06692363286459996
NY Giants,OVER,9.5,300,4,0.25,100000,21511,78489,0,0.21511,0.78489,0,-0.13956000000000002
NY Giants,UNDER,9.5,-425,1.23529412,0.8095238079818594,100000,78489,21511,0,0.78489,0.21511,0,-0.030429998153199966
NY Giants,OVER,11.5,750,8.5,0.11764705882352941,100000,4784,95216,0,0.04784,0.95216,0,-0.59336
NY Giants,UNDER,11.5,-1600,1.0625,0.9411764705882353,100000,95216,4784,0,0.95216,0.04784,0,0.01167
NY Jets,OVER,4.5,-3500,1.02857143,0.9722222208719137,100000,97857,2143,0,0.97857,0.02143,0,0.006529144255099956
NY Jets,UNDER,4.5,1000,11,0.09090909090909091,100000,2143,97857,0,0.02143,0.97857,0,-0.76427
NY Jets,OVER,5.5,-1200,1.08333334,0.9230769173964497,100000,94401,5599,0,0.94401,0.05599,0,0.02267750629340004
NY Jets,UNDER,5.5,650,7.5,0.13333333333333333,100000,5599,94401,0,0.05599,0.94401,0,-0.580075
NY Jets,OVER,6.5,-550,1.18181819,0.846153840295858,100000,87417,12583,0,0.87417,0.12583,0,0.0331100071523
NY Jets,UNDER,6.5,390,4.9,0.2040816326530612,100000,12583,87417,0,0.12583,0.87417,0,-0.38343299999999997
NY Jets,OVER,7.5,-320,1.3125,0.7619047619047619,100000,76046,23954,0,0.76046,0.23954,0,-0.0018962499999999882
NY Jets,UNDER,7.5,250,3.5,0.2857142857142857,100000,23954,76046,0,0.23954,0.76046,0,-0.16161000000000003
NY Jets,OVER,8.5,-175,1.57142858,0.6363636328925619,100000,60606,39394,0,0.60606,0.39394,0,-0.04761999480519996
NY Jets,UNDER,8.5,140,2.4,0.4166666666666667,100000,39394,60606,0,0.39394,0.60606,0,-0.05454400000000004
NY Jets,OVER,9.5,-115,1.86956522,0.5348837201838832,100000,43397,56603,0,0.43397,0.56603,0,-0.18866478147660004
NY Jets,UNDER,9.5,-105,1.95238096,0.5121951199524093,100000,56603,43397,0,0.56603,0.43397,0,0.10510619478879996
NY Jets,OVER,10.5,170,2.7,0.37037037037037035,100000,27180,72820,0,0.2718,0.7282,0,-0.26613999999999993
NY Jets,UNDER,10.5,-215,1.46511628,0.682539682106324,100000,72820,27180,0,0.7282,0.2718,0,0.06689767509599998
NY Jets,OVER,11.5,285,3.85,0.2597402597402597,100000,14406,85594,0,0.14406,0.85594,0,-0.445369
NY Jets,UNDER,11.5,-380,1.2631579,0.7916666633680556,100000,85594,14406,0,0.85594,0.14406,0,0.08118737292599998
NY Jets,OVER,12.5,550,6.5,0.15384615384615385,100000,6331,93669,0,0.06331,0.93669,0,-0.5884849999999999
NY Jets,UNDER,12.5,-800,1.125,0.8888888888888888,100000,93669,6331,0,0.93669,0.06331,0,0.05377625
NY Jets,OVER,13.5,900,10,0.1,100000,2163,97837,0,0.02163,0.97837,0,-0.7837
NY Jets,UNDER,13.5,-2500,1.04,0.9615384615384615,100000,97837,2163,0,0.97837,0.02163,0,0.017504800000000032
NY Jets,OVER,14.5,2000,21,0.047619047619047616,100000,517,99483,0,0.00517,0.99483,0,-0.89143
NY Jets,UNDER,14.5,-10000,1.01,0.9900990099009901,100000,99483,517,0,0.99483,0.00517,0,0.004778300000000009
PHI Eagles,OVER,7.5,-2000,1.05,0.9523809523809523,100000,90591,9409,0,0.90591,0.09409,0,-0.048794499999999956
PHI Eagles,UNDER,7.5,850,9.5,0.10526315789473684,100000,9409,90591,0,0.09409,0.90591,0,-0.10614500000000004
PHI Eagles,OVER,8.5,-900,1.11111112,0.8999999928000001,100000,81059,18941,0,0.81059,0.18941,0,-0.09934443723920007
PHI Eagles,UNDER,8.5,600,7,0.14285714285714285,100000,18941,81059,0,0.18941,0.81059,0,0.32587
PHI Eagles,OVER,9.5,-425,1.23529412,0.8095238079818594,100000,66703,33297,0,0.66703,0.33297,0,-0.17602176313639994
PHI Eagles,UNDER,9.5,300,4,0.25,100000,33297,66703,0,0.33297,0.66703,0,0.33187999999999995
PHI Eagles,OVER,10.5,-215,1.46511628,0.682539682106324,100000,49255,50745,0,0.49255,0.50745,0,-0.278356976286
PHI Eagles,UNDER,10.5,175,2.75,0.36363636363636365,100000,50745,49255,0,0.50745,0.49255,0,0.39548749999999994
PHI Eagles,OVER,11.5,-105,1.95238096,0.5121951199524093,100000,31606,68394,0,0.31606,0.68394,0,-0.3829304737824
PHI Eagles,UNDER,11.5,-115,1.86956522,0.5348837201838832,100000,68394,31606,0,0.68394,0.31606,0,0.2786704365667999
PHI Eagles,OVER,12.5,185,2.85,0.3508771929824561,100000,16798,83202,0,0.16798,0.83202,0,-0.521257
PHI Eagles,UNDER,12.5,-230,1.43478261,0.6969696963360881,100000,83202,16798,0,0.83202,0.16798,0,0.19376782717220006
PHI Eagles,OVER,13.5,330,4.3,0.23255813953488372,100000,7086,92914,0,0.07086,0.92914,0,-0.695302
PHI Eagles,UNDER,13.5,-450,1.22222223,0.8181818129752066,100000,92914,7086,0,0.92914,0.07086,0,0.13561556278220005
PHI Eagles,OVER,14.5,700,8,0.125,100000,2232,97768,0,0.02232,0.97768,0,-0.82144
PHI Eagles,UNDER,14.5,-1200,1.08333334,0.9230769173964497,100000,97768,2232,0,0.97768,0.02232,0,0.05915333985120003
PHI Eagles,OVER,15.5,1400,15,0.06666666666666667,100000,445,99555,0,0.00445,0.99555,0,-0.93325
PHI Eagles,UNDER,15.5,-10000,1.01,0.9900990099009901,100000,99555,445,0,0.99555,0.00445,0,0.0055055000000000095
PIT Steelers,OVER,4.5,-2000,1.05,0.9523809523809523,100000,96463,3537,0,0.96463,0.03537,0,0.012861500000000047
PIT Steelers,UNDER,4.5,800,9,0.1111111111111111,100000,3537,96463,0,0.03537,0.96463,0,-0.68167
PIT Steelers,OVER,5.5,-900,1.11111112,0.8999999928000001,100000,91451,8549,0,0.91451,0.08549,0,0.016122230351199918
PIT Steelers,UNDER,5.5,550,6.5,0.15384615384615385,100000,8549,91451,0,0.08549,0.91451,0,-0.44431500000000007
PIT Steelers,OVER,6.5,-450,1.22222223,0.8181818129752066,100000,82287,17713,0,0.82287,0.17713,0,0.005730006400100046
PIT Steelers,UNDER,6.5,320,4.2,0.23809523809523808,100000,17713,82287,0,0.17713,0.82287,0,-0.2560539999999999
PIT Steelers,OVER,7.5,-240,1.41666667,0.7058823512802769,100000,68928,31072,0,0.68928,0.31072,0,-0.02351999770240004
PIT Steelers,UNDER,7.5,190,2.9,0.3448275862068966,100000,31072,68928,0,0.31072,0.68928,0,-0.098912
PIT Steelers,OVER,8.5,-140,1.71428572,0.5833333313888889,100000,52705,47295,0,0.52705,0.47295,0,-0.09648571127400002
PIT Steelers,UNDER,8.5,120,2.2,0.45454545454545453,100000,47295,52705,0,0.47295,0.52705,0,0.040490000000000026
PIT Steelers,OVER,9.5,125,2.25,0.4444444444444444,100000,35923,64077,0,0.35923,0.64077,0,-0.19173249999999997
PIT Steelers,UNDER,9.5,-150,1.66666667,0.5999999988,100000,64077,35923,0,0.64077,0.35923,0,0.06795000213589991
PIT Steelers,OVER,10.5,225,3.25,0.3076923076923077,100000,21332,78668,0,0.21332,0.78668,0,-0.30671000000000004
PIT Steelers,UNDER,10.5,-285,1.3508772,0.7402597364142351,100000,78668,21332,0,0.78668,0.21332,0,0.06270807569600001
PIT Steelers,OVER,12.5,650,7.5,0.13333333333333333,100000,4477,95523,0,0.04477,0.95523,0,-0.6642250000000001
PIT Steelers,UNDER,12.5,-1200,1.08333334,0.9230769173964497,100000,95523,4477,0,0.95523,0.04477,0,0.03483250636820003
PIT Steelers,OVER,13.5,1200,13,0.07692307692307693,100000,1559,98441,0,0.01559,0.98441,0,-0.79733
PIT Steelers,UNDER,13.5,-5000,1.02,0.9803921568627451,100000,98441,1559,0,0.98441,0.01559,0,0.004098200000000017
SEA Seahawks,OVER,4.5,-5000,1.02,0.9803921568627451,100000,96862,3138,0,0.96862,0.03138,0,-0.01200759999999998
SEA Seahawks,UNDER,4.5,1100,12,0.08333333333333333,100000,3138,96862,0,0.03138,0.96862,0,-0.62344
SEA Seahawks,OVER,5.5,-1100,1.0909091,0.9166666590277779,100000,92078,7922,0,0.92078,0.07922,0,0.004487281097999979
SEA Seahawks,UNDER,5.5,700,8,0.125,100000,7922,92078,0,0.07922,0.92078,0,-0.36624
SEA Seahawks,OVER,6.5,-650,1.15384616,0.8666666620444444,100000,83462,16538,0,0.83462,0.16538,0,-0.036976917940799936
SEA Seahawks,UNDER,6.5,450,5.5,0.18181818181818182,100000,16538,83462,0,0.16538,0.83462,0,-0.09040999999999999
SEA Seahawks,OVER,7.5,-280,1.35714286,0.7368421037119114,100000,70292,29708,0,0.70292,0.29708,0,-0.04603714084880006
SEA Seahawks,UNDER,7.5,220,3.2,0.3125,100000,29708,70292,0,0.29708,0.70292,0,-0.04934399999999994
SEA Seahawks,OVER,8.5,-165,1.60606061,0.6226415079067283,100000,54088,45912,0,0.54088,0.45912,0,-0.1313139372631999
SEA Seahawks,UNDER,8.5,140,2.4,0.4166666666666667,100000,45912,54088,0,0.45912,0.54088,0,0.10188799999999987
SEA Seahawks,OVER,9.5,125,2.25,0.4444444444444444,100000,36918,63082,0,0.36918,0.63082,0,-0.16934500000000002
SEA Seahawks,UNDER,9.5,-155,1.6451613,0.607843133679354,100000,63082,36918,0,0.63082,0.36918,0,0.037800651266000074
SEA Seahawks,OVER,10.5,170,2.7,0.37037037037037035,100000,21923,78077,0,0.21923,0.78077,0,-0.4080789999999999
SEA Seahawks,UNDER,10.5,-210,1.47619048,0.6774193530905307,100000,78077,21923,0,0.78077,0.21923,0,0.15256524106960004
SEA Seahawks,OVER,11.5,400,5,0.2,100000,10903,89097,0,0.10903,0.89097,0,-0.45485000000000003
SEA Seahawks,UNDER,11.5,-525,1.1904762,0.8399999932800001,100000,89097,10903,0,0.89097,0.10903,0,0.06067857991399998
SEA Seahawks,OVER,12.5,500,6,0.16666666666666666,100000,4476,95524,0,0.04476,0.95524,0,-0.73144
SEA Seahawks,UNDER,12.5,-800,1.125,0.8888888888888888,100000,95524,4476,0,0.95524,0.04476,0,0.07464499999999999
SF 49ers,OVER,6.5,-2500,1.04,0.9615384615384615,100000,94999,5001,0,0.94999,0.05001,0,-0.012010399999999963
SF 49ers,UNDER,6.5,900,10,0.1,100000,5001,94999,0,0.05001,0.94999,0,-0.4999
SF 49ers,OVER,7.5,-1100,1.0909091,0.9166666590277779,100000,88773,11227,0,0.88773,0.11227,0,-0.03156726465700002
SF 49ers,UNDER,7.5,650,7.5,0.13333333333333333,100000,11227,88773,0,0.11227,0.88773,0,-0.1579750000000001
SF 49ers,OVER,8.5,-475,1.21052632,0.8260869536483931,100000,78049,21951,0,0.78049,0.21951,0,-0.05519631250319998
SF 49ers,UNDER,8.5,350,4.5,0.2222222222222222,100000,21951,78049,0,0.21951,0.78049,0,-0.012205000000000021
SF 49ers,OVER,9.5,-300,1.33333334,0.74999999625,100000,62993,37007,0,0.62993,0.37007,0,-0.1600933291338
SF 49ers,UNDER,9.5,240,3.4,0.29411764705882354,100000,37007,62993,0,0.37007,0.62993,0,0.25823799999999997
SF 49ers,OVER,10.5,-145,1.68965518,0.5918367320366514,100000,45651,54349,0,0.45651,0.54349,0,-0.22865551377820004
SF 49ers,UNDER,10.5,125,2.25,0.4444444444444444,100000,54349,45651,0,0.54349,0.45651,0,0.22285250000000006
SF 49ers,OVER,11.5,125,2.25,0.4444444444444444,100000,28598,71402,0,0.28598,0.71402,0,-0.356545
SF 49ers,UNDER,11.5,-155,1.6451613,0.607843133679354,100000,71402,28598,0,0.71402,0.28598,0,0.174678071426
SF 49ers,OVER,12.5,240,3.4,0.29411764705882354,100000,15205,84795,0,0.15205,0.84795,0,-0.48303
SF 49ers,UNDER,12.5,-310,1.32258065,0.7560975582093993,100000,84795,15205,0,0.84795,0.15205,0,0.12148226216749994
SF 49ers,OVER,13.5,400,5,0.2,100000,6299,93701,0,0.06299,0.93701,0,-0.6850499999999999
SF 49ers,UNDER,13.5,-550,1.18181819,0.846153840295858,100000,93701,6299,0,0.93701,0.06299,0,0.10737546221189999
SF 49ers,OVER,14.5,900,10,0.1,100000,1966,98034,0,0.01966,0.98034,0,-0.8034
SF 49ers,UNDER,14.5,-2500,1.04,0.9615384615384615,100000,98034,1966,0,0.98034,0.01966,0,0.019553600000000036
TB Buccaneers,OVER,2.5,-1600,1.0625,0.9411764705882353,100000,97558,2442,0,0.97558,0.02442,0,0.036553749999999996
TB Buccaneers,UNDER,2.5,750,8.5,0.11764705882352941,100000,2442,97558,0,0.02442,0.97558,0,-0.79243
TB Buccaneers,OVER,3.5,-500,1.2,0.8333333333333334,100000,93090,6910,0,0.9309,0.0691,0,0.11707999999999996
TB Buccaneers,UNDER,3.5,380,4.8,0.20833333333333334,100000,6910,93090,0,0.0691,0.9309,0,-0.66832
TB Buccaneers,OVER,4.5,-330,1.30303031,0.7674418563601947,100000,84868,15132,0,0.84868,0.15132,0,0.1058557634908
TB Buccaneers,UNDER,4.5,240,3.4,0.29411764705882354,100000,15132,84868,0,0.15132,0.84868,0,-0.485512
TB Buccaneers,OVER,5.5,-155,1.6451613,0.607843133679354,100000,72235,27765,0,0.72235,0.27765,0,0.18838226505500005
TB Buccaneers,UNDER,5.5,130,2.3,0.4347826086956522,100000,27765,72235,0,0.27765,0.72235,0,-0.3614050000000001
TB Buccaneers,OVER,6.5,120,2.2,0.45454545454545453,100000,56441,43559,0,0.56441,0.43559,0,0.24170200000000014
TB Buccaneers,UNDER,6.5,-140,1.71428572,0.5833333313888889,100000,43559,56441,0,0.43559,0.56441,0,-0.2532742832252
TB Buccaneers,OVER,7.5,225,3.25,0.3076923076923077,100000,39667,60333,0,0.39667,0.60333,0,0.2891775
TB Buccaneers,UNDER,7.5,-295,1.33898306,0.7468354379330236,100000,60333,39667,0,0.60333,0.39667,0,-0.19215135041020007
TB Buccaneers,OVER,8.5,400,5,0.2,100000,24727,75273,0,0.24727,0.75273,0,0.23634999999999995
TB Buccaneers,UNDER,8.5,-550,1.18181819,0.846153840295858,100000,75273,24727,0,0.75273,0.24727,0,-0.11040999384129999
TB Buccaneers,OVER,9.5,800,9,0.1111111111111111,100000,13432,86568,0,0.13432,0.86568,0,0.20887999999999995
TB Buccaneers,UNDER,9.5,-1400,1.07142858,0.9333333258666666,100000,86568,13432,0,0.86568,0.13432,0,-0.07248570686559994
TB Buccaneers,OVER,10.5,1100,12,0.08333333333333333,100000,6231,93769,0,0.06231,0.93769,0,-0.25228000000000006
TB Buccaneers,UNDER,10.5,-2500,1.04,0.9615384615384615,100000,93769,6231,0,0.93769,0.06231,0,-0.02480239999999996
TEN Titans,OVER,3.5,-2000,1.05,0.9523809523809523,100000,95981,4019,0,0.95981,0.04019,0,0.0078005000000000504
TEN Titans,UNDER,3.5,850,9.5,0.10526315789473684,100000,4019,95981,0,0.04019,0.95981,0,-0.618195
TEN Titans,OVER,4.5,-800,1.125,0.8888888888888888,100000,90003,9997,0,0.90003,0.09997,0,0.012533749999999996
TEN Titans,UNDER,4.5,550,6.5,0.15384615384615385,100000,9997,90003,0,0.09997,0.90003,0,-0.3501949999999999
TEN Titans,OVER,5.5,-400,1.25,0.8,100000,80125,19875,0,0.80125,0.19875,0,0.0015624999999999944
TEN Titans,UNDER,5.5,300,4,0.25,100000,19875,80125,0,0.19875,0.80125,0,-0.20499999999999996
TEN Titans,OVER,6.5,-225,1.44444445,0.6923076896449705,100000,66050,33950,0,0.6605,0.3395,0,-0.04594444077500004
TEN Titans,UNDER,6.5,180,2.8,0.35714285714285715,100000,33950,66050,0,0.3395,0.6605,0,-0.0494
TEN Titans,OVER,7.5,-125,1.8,0.5555555555555556,100000,49489,50511,0,0.49489,0.50511,0,-0.1091979999999999
TEN Titans,UNDER,7.5,105,2.05,0.48780487804878053,100000,50511,49489,0,0.50511,0.49489,0,0.03547549999999983
TEN Titans,OVER,8.5,150,2.5,0.4,100000,33238,66762,0,0.33238,0.66762,0,-0.16904999999999998
TEN Titans,UNDER,8.5,-185,1.54054055,0.6491228030317021,100000,66762,33238,0,0.66762,0.33238,0,0.028495681991
TEN Titans,OVER,9.5,250,3.5,0.2857142857142857,100000,19531,80469,0,0.19531,0.80469,0,-0.316415
TEN Titans,UNDER,9.5,-320,1.3125,0.7619047619047619,100000,80469,19531,0,0.80469,0.19531,0,0.056155625000000015
TEN Titans,OVER,10.5,400,5,0.2,100000,9878,90122,0,0.09878,0.90122,0,-0.5061
TEN Titans,UNDER,10.5,-550,1.18181819,0.846153840295858,100000,90122,9878,0,0.90122,0.09878,0,0.0650781891918
TEN Titans,OVER,11.5,650,7.5,0.13333333333333333,100000,4156,95844,0,0.04156,0.95844,0,-0.6882999999999999
TEN Titans,UNDER,11.5,-1000,1.1,0.9090909090909091,100000,95844,4156,0,0.95844,0.04156,0,0.05428400000000008
TEN Titans,OVER,12.5,1100,12,0.08333333333333333,100000,1434,98566,0,0.01434,0.98566,0,-0.82792
TEN Titans,UNDER,12.5,-3500,1.02857143,0.9722222208719137,100000,98566,1434,0,0.98566,0.01434,0,0.013821715693799952
WAS Commanders,OVER,2.5,-2000,1.05,0.9523809523809523,100000,98250,1750,0,0.9825,0.0175,0,0.03162500000000004
WAS Commanders,UNDER,2.5,850,9.5,0.10526315789473684,100000,1750,98250,0,0.0175,0.9825,0,-0.83375
WAS Commanders,OVER,3.5,-800,1.125,0.8888888888888888,100000,94749,5251,0,0.94749,0.05251,0,0.06592625
WAS Commanders,UNDER,3.5,550,6.5,0.15384615384615385,100000,5251,94749,0,0.05251,0.94749,0,-0.6586850000000001
WAS Commanders,OVER,4.5,-350,1.28571429,0.7777777751851852,100000,87853,12147,0,0.87853,0.12147,0,0.12953857519370007
WAS Commanders,UNDER,4.5,270,3.7,0.27027027027027023,100000,12147,87853,0,0.12147,0.87853,0,-0.5505610000000001
WAS Commanders,OVER,5.5,-180,1.55555556,0.6428571410204081,100000,76810,23190,0,0.7681,0.2319,0,0.194822225636
WAS Commanders,UNDER,5.5,150,2.5,0.4,100000,23190,76810,0,0.2319,0.7681,0,-0.42025
WAS Commanders,OVER,6.5,100,2,0.5,100000,61977,38023,0,0.61977,0.38023,0,0.23954000000000003
WAS Commanders,UNDER,6.5,-120,1.83333334,0.5454545434710744,100000,38023,61977,0,0.38023,0.61977,0,-0.30291166413180004
WAS Commanders,OVER,7.5,175,2.75,0.36363636363636365,100000,45252,54748,0,0.45252,0.54748,0,0.24443000000000004
WAS Commanders,UNDER,7.5,-215,1.46511628,0.682539682106324,100000,54748,45252,0,0.54748,0.45252,0,-0.19787813902560003
WAS Commanders,OVER,8.5,275,3.75,0.26666666666666666,100000,29622,70378,0,0.29622,0.70378,0,0.11082499999999995
WAS Commanders,UNDER,8.5,-390,1.25641026,0.7959183650728863,100000,70378,29622,0,0.70378,0.29622,0,-0.11576358721719998
WAS Commanders,OVER,9.5,475,5.75,0.17391304347826086,100000,16784,83216,0,0.16784,0.83216,0,-0.03492000000000006
WAS Commanders,UNDER,9.5,-700,1.14285715,0.87499999453125,100000,83216,16784,0,0.83216,0.16784,0,-0.048959994056
WAS Commanders,OVER,10.5,750,8.5,0.11764705882352941,100000,8243,91757,0,0.08243,0.91757,0,-0.29934499999999997
WAS Commanders,UNDER,10.5,-1400,1.07142858,0.9333333258666666,100000,91757,8243,0,0.91757,0.08243,0,-0.016889277849399933
BAL Ravens,EXACT,10,500,6,0.16666666666666666,100000,17408,82592,0,0.17408,0.82592,0,0.044480000000000075
BAL Ravens,EXACT,11,550,6.5,0.15384615384615385,100000,15160,84840,0,0.1516,0.8484,0,-0.014599999999999946
BAL Ravens,EXACT,9,600,7,0.14285714285714285,100000,16669,83331,0,0.16669,0.83331,0,0.16683000000000003
BAL Ravens,EXACT,12,600,7,0.14285714285714285,100000,11064,88936,0,0.11064,0.88936,0,-0.22552000000000005
BAL Ravens,EXACT,13,750,8.5,0.11764705882352941,100000,6089,93911,0,0.06089,0.93911,0,-0.482435
BAL Ravens,EXACT,8,750,8.5,0.11764705882352941,100000,13326,86674,0,0.13326,0.86674,0,0.13271
BAL Ravens,EXACT,7,1000,11,0.09090909090909091,100000,8646,91354,0,0.08646,0.91354,0,-0.048940000000000095
BAL Ravens,EXACT,14,1100,12,0.08333333333333333,100000,2702,97298,0,0.02702,0.97298,0,-0.6757599999999999
BAL Ravens,EXACT,6,1500,16,0.0625,100000,4726,95274,0,0.04726,0.95274,0,-0.24383999999999995
BAL Ravens,EXACT,15,2200,23,0.043478260869565216,100000,853,99147,0,0.00853,0.99147,0,-0.8038099999999999
BAL Ravens,EXACT,5,2200,23,0.043478260869565216,100000,2142,97858,0,0.02142,0.97858,0,-0.5073399999999999
BAL Ravens,EXACT,4,5000,51,0.0196078431372549,100000,784,99216,0,0.00784,0.99216,0,-0.60016
BAL Ravens,EXACT,16,5000,51,0.0196078431372549,100000,158,99842,0,0.00158,0.99842,0,-0.91942
BAL Ravens,EXACT,3,9000,91,0.01098901098901099,100000,214,99786,0,0.00214,0.99786,0,-0.80526
BAL Ravens,EXACT,17,10000,101,0.009900990099009901,100000,16,99984,0,0.00016,0.99984,0,-0.9838399999999999
BAL Ravens,EXACT,2,15000,151,0.006622516556291391,100000,37,99963,0,0.00037,0.99963,0,-0.94413
BAL Ravens,EXACT,1,20000,201,0.004975124378109453,100000,5,99995,0,0.00005,0.99995,0,-0.98995
BAL Ravens,EXACT,0,20000,201,0.004975124378109453,100000,1,99999,0,0.00001,0.99999,0,-0.99799
ARI Cardinals,EXACT,5,450,5.5,0.18181818181818182,100000,15992,84008,0,0.15992,0.84008,0,-0.12043999999999999
ARI Cardinals,EXACT,4,450,5.5,0.18181818181818182,100000,12826,87174,0,0.12826,0.87174,0,-0.2945699999999999
ARI Cardinals,EXACT,3,450,5.5,0.18181818181818182,100000,8726,91274,0,0.08726,0.91274,0,-0.52007
ARI Cardinals,EXACT,2,600,7,0.14285714285714285,100000,4710,95290,0,0.0471,0.9529,0,-0.6702999999999999
ARI Cardinals,EXACT,6,600,7,0.14285714285714285,100000,16100,83900,0,0.161,0.839,0,0.127
ARI Cardinals,EXACT,7,900,10,0.1,100000,14310,85690,0,0.1431,0.8569,0,0.43100000000000005
ARI Cardinals,EXACT,1,1000,11,0.09090909090909091,100000,1892,98108,0,0.01892,0.98108,0,-0.7918799999999999
ARI Cardinals,EXACT,8,1400,15,0.06666666666666667,100000,10922,89078,0,0.10922,0.89078,0,0.6383
ARI Cardinals,EXACT,0,1600,17,0.058823529411764705,100000,455,99545,0,0.00455,0.99545,0,-0.92265
ARI Cardinals,EXACT,9,2200,23,0.043478260869565216,100000,7175,92825,0,0.07175,0.92825,0,0.6502499999999998
ARI Cardinals,EXACT,10,4000,41,0.024390243902439025,100000,3970,96030,0,0.0397,0.9603,0,0.6277
ARI Cardinals,EXACT,11,8000,81,0.012345679012345678,100000,1880,98120,0,0.0188,0.9812,0,0.5228
ARI Cardinals,EXACT,12,15000,151,0.006622516556291391,100000,736,99264,0,0.00736,0.99264,0,0.11136000000000013
ARI Cardinals,EXACT,13,25000,251,0.00398406374501992,100000,235,99765,0,0.00235,0.99765,0,-0.41015
ARI Cardinals,EXACT,14,30000,301,0.0033222591362126247,100000,57,99943,0,0.00057,0.99943,0,-0.82843
ARI Cardinals,EXACT,15,40000,401,0.0024937655860349127,100000,13,99987,0,0.00013,0.99987,0,-0.94787
ARI Cardinals,EXACT,17,50000,501,0.001996007984031936,100000,0,100000,0,0,1,0,-1
ARI Cardinals,EXACT,16,50000,501,0.001996007984031936,100000,1,99999,0,0.00001,0.99999,0,-0.99499
ATL Falcons,EXACT,8,550,6.5,0.15384615384615385,100000,16641,83359,0,0.16641,0.83359,0,0.08166499999999999
ATL Falcons,EXACT,9,550,6.5,0.15384615384615385,100000,16431,83569,0,0.16431,0.83569,0,0.06801500000000005
ATL Falcons,EXACT,10,600,7,0.14285714285714285,100000,13051,86949,0,0.13051,0.86949,0,-0.08643000000000012
ATL Falcons,EXACT,11,700,8,0.125,100000,8759,91241,0,0.08759,0.91241,0,-0.2992800000000001
ATL Falcons,EXACT,7,700,8,0.125,100000,14552,85448,0,0.14552,0.85448,0,0.16415999999999997
ATL Falcons,EXACT,6,850,9.5,0.10526315789473684,100000,10823,89177,0,0.10823,0.89177,0,0.028185000000000127
ATL Falcons,EXACT,12,1000,11,0.09090909090909091,100000,4726,95274,0,0.04726,0.95274,0,-0.48014
ATL Falcons,EXACT,5,1100,12,0.08333333333333333,100000,6645,93355,0,0.06645,0.93355,0,-0.2026
ATL Falcons,EXACT,13,1400,15,0.06666666666666667,100000,2247,97753,0,0.02247,0.97753,0,-0.6629499999999999
ATL Falcons,EXACT,4,1800,19,0.05263157894736842,100000,3340,96660,0,0.0334,0.9666,0,-0.36540000000000006
ATL Falcons,EXACT,14,2500,26,0.038461538461538464,100000,742,99258,0,0.00742,0.99258,0,-0.80708
ATL Falcons,EXACT,3,3500,36,0.027777777777777776,100000,1357,98643,0,0.01357,0.98643,0,-0.5114799999999999
ATL Falcons,EXACT,15,5000,51,0.0196078431372549,100000,169,99831,0,0.00169,0.99831,0,-0.91381
ATL Falcons,EXACT,2,8000,81,0.012345679012345678,100000,410,99590,0,0.0041,0.9959,0,-0.6678999999999999
ATL Falcons,EXACT,1,15000,151,0.006622516556291391,100000,74,99926,0,0.00074,0.99926,0,-0.88826
ATL Falcons,EXACT,16,15000,151,0.006622516556291391,100000,27,99973,0,0.00027,0.99973,0,-0.95923
