CLE Browns,12,9.5,0.10526315789473684,DraftKings,0.07075,-0.327875
CLE Browns,13,15,0.06666666666666667,DraftKings,0.03188,-0.5218
CLE Browns,14,26,0.038461538461538464,DraftKings,0.01127,-0.7069799999999999
CLE Browns,15,51,0.0196078431372549,DraftKings,0.00253,-0.87097
CLE Browns,16,101,0.009900990099009901,DraftKings,0.00031,-0.9686899999999999
TEN Titans,0,171,0.005847953216374269,FanDuel,0.00011,-0.9811899999999999
TEN Titans,1,61,0.01639344262295082,FanDuel,0.00102,-0.93778
TEN Titans,2,29,0.034482758620689655,FanDuel,0.00538,-0.84398
TEN Titans,3,16,0.0625,FanDuel,0.01988,-0.6819200000000001
TEN Titans,4,11,0.09090909090909091,FanDuel,0.05138,-0.43482
TEN Titans,5,8.5,0.11764705882352941,FanDuel,0.09861,-0.16181500000000004
TEN Titans,6,7,0.14285714285714285,FanDuel,0.14922,0.04453999999999991
TEN Titans,7,7,0.14285714285714285,FanDuel,0.17995,0.25964999999999994
TEN Titans,8,7,0.14285714285714285,DraftKings,0.17919,0.25432999999999995
TEN Titans,9,8,0.125,DraftKings,0.14449,0.15592000000000006
TEN Titans,10,10,0.1,DraftKings,0.09249,-0.07510000000000006
TEN Titans,11,15,0.06666666666666667,DraftKings,0.04918,-0.2623
TEN Titans,12,23,0.043478260869565216,DraftKings,0.01994,-0.5413800000000001
TEN Titans,13,41,0.024390243902439025,DraftKings,0.00665,-0.7273499999999999
TEN Titans,14,71,0.014084507042253521,DraftKings,0.00196,-0.86084
TEN Titans,15,201,0.004975124378109453,DraftKings,0.00049,-0.90151
TEN Titans,16,301,0.0033222591362126247,DraftKings,0.00005,-0.98495
NO Saints,0,301,0.0033222591362126247,FanDuel,0,-1
NO Saints,1,201,0.004975124378109453,DraftKings,0.00005,-0.98995
NO Saints,2,131,0.007633587786259542,DraftKings,0.00068,-0.91092
NO Saints,3,61,0.01639344262295082,DraftKings,0.00301,-0.8163900000000001
NO Saints,4,31,0.03225806451612903,DraftKings,0.01153,-0.64257
NO Saints,5,20,0.05,DraftKings,0.03234,-0.35319999999999996
NO Saints,6,12,0.08333333333333333,DraftKings,0.06754,-0.1895199999999999
NO Saints,7,9.5,0.10526315789473684,DraftKings,0.11937,0.134015
NO Saints,8,8,0.125,DraftKings,0.16145,0.29159999999999997
NO Saints,9,7.5,0.13333333333333333,FanDuel,0.18231,0.3673249999999999
NO Saints,10,6.5,0.15384615384615385,FanDuel,0.16955,0.10207500000000003
NO Saints,11,8,0.125,FanDuel,0.12751,0.020080000000000098
NO Saints,12,10,0.1,FanDuel,0.07288,-0.2711999999999999
NO Saints,13,14,0.07142857142857142,FanDuel,0.03513,-0.50818
NO Saints,14,23,0.043478260869565216,FanDuel,0.01276,-0.70652
NO Saints,15,35,0.02857142857142857,FanDuel,0.00327,-0.8855500000000001
NO Saints,16,81,0.012345679012345678,DraftKings,0.00055,-0.9554499999999999
CAR Panthers,0,211,0.004739336492890996,FanDuel,0.00007,-0.9852299999999999
CAR Panthers,1,71,0.014084507042253521,DraftKings,0.00086,-0.93894
CAR Panthers,2,32,0.03125,FanDuel,0.0049,-0.8432
CAR Panthers,3,19,0.05263157894736842,FanDuel,0.01739,-0.66959
CAR Panthers,4,11,0.09090909090909091,FanDuel,0.04699,-0.48311000000000004
CAR Panthers,5,8.5,0.11764705882352941,FanDuel,0.09409,-0.20023500000000005
CAR Panthers,6,7.5,0.13333333333333333,FanDuel,0.14375,0.078125
CAR Panthers,7,7,0.14285714285714285,FanDuel,0.17619,0.23333000000000004
CAR Panthers,8,7,0.14285714285714285,DraftKings,0.18045,0.26315
CAR Panthers,9,8,0.125,DraftKings,0.14827,0.18616
CAR Panthers,10,10,0.1,DraftKings,0.09977,-0.0022999999999999687
CAR Panthers,11,13,0.07692307692307693,DraftKings,0.05344,-0.3052799999999999
CAR Panthers,12,21,0.047619047619047616,DraftKings,0.02292,-0.51868
CAR Panthers,13,36,0.027777777777777776,DraftKings,0.00838,-0.6983199999999999
CAR Panthers,14,66,0.015151515151515152,DraftKings,0.00204,-0.8653599999999999
CAR Panthers,15,131,0.007633587786259542,DraftKings,0.00043,-0.94367
CAR Panthers,16,181,0.0055248618784530384,FanDuel,0.00006,-0.98914
ATL Falcons,0,301,0.0033222591362126247,FanDuel,0.00002,-0.99398
ATL Falcons,1,151,0.006622516556291391,DraftKings,0.00023,-0.9652700000000001
ATL Falcons,2,81,0.012345679012345678,DraftKings,0.00184,-0.85096
ATL Falcons,3,36,0.027777777777777776,DraftKings,0.00781,-0.71884
ATL Falcons,4,19,0.05263157894736842,DraftKings,0.02402,-0.54362
ATL Falcons,5,12,0.08333333333333333,DraftKings,0.05738,-0.31144000000000005
ATL Falcons,6,9.5,0.10526315789473684,DraftKings,0.10282,-0.023210000000000064
ATL Falcons,7,8,0.125,DraftKings,0.15486,0.23887999999999998
ATL Falcons,8,7,0.14285714285714285,FanDuel,0.18138,0.2696600000000001
ATL Falcons,9,7,0.14285714285714285,FanDuel,0.17585,0.23095
ATL Falcons,10,7.5,0.13333333333333333,FanDuel,0.13717,0.028774999999999884
ATL Falcons,11,8,0.125,DraftKings,0.08894,-0.28847999999999996
ATL Falcons,12,11,0.09090909090909091,DraftKings,0.04464,-0.50896
ATL Falcons,13,16,0.0625,FanDuel,0.01698,-0.7283200000000001
ATL Falcons,14,26,0.038461538461538464,DraftKings,0.00501,-0.8697400000000001
ATL Falcons,15,51,0.0196078431372549,DraftKings,0.00091,-0.95359
ATL Falcons,16,151,0.006622516556291391,DraftKings,0.00013,-0.9803700000000001
ARI Cardinals,0,28,0.03571428571428571,FanDuel,0.00189,-0.94708
ARI Cardinals,1,11,0.09090909090909091,DraftKings,0.01273,-0.85997
ARI Cardinals,2,7,0.14285714285714285,DraftKings,0.04106,-0.71258
ARI Cardinals,3,5.7,0.17543859649122806,FanDuel,0.09123,-0.47998899999999994
ARI Cardinals,4,5.7,0.17543859649122806,FanDuel,0.14689,-0.16272700000000007
ARI Cardinals,5,6,0.16666666666666666,FanDuel,0.18122,0.08731999999999984
ARI Cardinals,6,8,0.125,FanDuel,0.18464,0.4771200000000001
ARI Cardinals,7,10,0.1,DraftKings,0.1505,0.505
ARI Cardinals,8,15,0.06666666666666667,DraftKings,0.09898,0.4847
ARI Cardinals,9,23,0.043478260869565216,DraftKings,0.05371,0.23533000000000015
ARI Cardinals,10,41,0.024390243902439025,DraftKings,0.02496,0.023359999999999936
ARI Cardinals,11,81,0.012345679012345678,DraftKings,0.00851,-0.3106899999999999
ARI Cardinals,12,151,0.006622516556291391,DraftKings,0.0028,-0.5771999999999999
ARI Cardinals,13,251,0.00398406374501992,DraftKings,0.00073,-0.81677
ARI Cardinals,14,301,0.0033222591362126247,DraftKings,0.00013,-0.96087
ARI Cardinals,15,401,0.0024937655860349127,DraftKings,0.00002,-0.99198
ARI Cardinals,16,501,0.001996007984031936,DraftKings,0,-1
WAS Commanders,0,111,0.009009009009009009,FanDuel,0.00014,-0.98446
WAS Commanders,1,41,0.024390243902439025,DraftKings,0.00176,-0.92784
WAS Commanders,2,19,0.05263157894736842,DraftKings,0.00883,-0.83223
WAS Commanders,3,11,0.09090909090909091,DraftKings,0.02838,-0.6878200000000001
WAS Commanders,4,8,0.125,DraftKings,0.06662,-0.46704
WAS Commanders,5,7,0.14285714285714285,DraftKings,0.11641,-0.18513000000000002
WAS Commanders,6,6.5,0.15384615384615385,FanDuel,0.16272,0.057679999999999954
WAS Commanders,7,7,0.14285714285714285,FanDuel,0.18675,0.30725
WAS Commanders,8,8,0.125,DraftKings,0.16976,0.35808000000000006
WAS Commanders,9,10,0.1,FanDuel,0.12312,0.23119999999999996
WAS Commanders,10,13,0.07692307692307693,FanDuel,0.07635,-0.007449999999999957
WAS Commanders,11,21,0.047619047619047616,FanDuel,0.0376,-0.21040000000000003
WAS Commanders,12,35,0.02857142857142857,FanDuel,0.01551,-0.45714999999999995
WAS Commanders,13,61,0.01639344262295082,FanDuel,0.00475,-0.71025
WAS Commanders,14,111,0.009009009009009009,DraftKings,0.00107,-0.88123
WAS Commanders,15,301,0.0033222591362126247,FanDuel,0.00018,-0.94582
WAS Commanders,16,301,0.0033222591362126247,DraftKings,0.00005,-0.98495
PHI Eagles,0,301,0.0033222591362126247,DraftKings,0,-1
PHI Eagles,1,301,0.0033222591362126247,DraftKings,0,-1
PHI Eagles,2,301,0.0033222591362126247,DraftKings,0.00003,-0.99097
PHI Eagles,3,201,0.004975124378109453,DraftKings,0.00027,-0.94573
PHI Eagles,4,101,0.009900990099009901,DraftKings,0.00149,-0.84951
PHI Eagles,5,66,0.015151515151515152,DraftKings,0.0062,-0.5908
PHI Eagles,6,31,0.03225806451612903,DraftKings,0.02018,-0.37442
PHI Eagles,7,19,0.05263157894736842,DraftKings,0.04682,-0.11042000000000007
PHI Eagles,8,13,0.07692307692307693,DraftKings,0.09361,0.21693000000000007
PHI Eagles,9,9.5,0.10526315789473684,DraftKings,0.14518,0.37920999999999994
PHI Eagles,10,7,0.14285714285714285,FanDuel,0.18682,0.3077400000000001
PHI Eagles,11,6.5,0.15384615384615385,FanDuel,0.18997,0.23480499999999993
PHI Eagles,12,6,0.16666666666666666,FanDuel,0.15306,-0.08164000000000005
PHI Eagles,13,7,0.14285714285714285,FanDuel,0.09497,-0.33521
PHI Eagles,14,9,0.1111111111111111,FanDuel,0.04326,-0.61066
PHI Eagles,15,13,0.07692307692307693,FanDuel,0.01493,-0.80591
PHI Eagles,16,30,0.03333333333333333,FanDuel,0.00296,-0.9112
NE Patriots,0,131,0.007633587786259542,FanDuel,0.00005,-0.99345
NE Patriots,1,56,0.017857142857142856,DraftKings,0.0009,-0.9496
NE Patriots,2,23,0.043478260869565216,DraftKings,0.00453,-0.89581
NE Patriots,3,13,0.07692307692307693,FanDuel,0.01638,-0.7870600000000001
NE Patriots,4,9,0.1111111111111111,FanDuel,0.04318,-0.61138
NE Patriots,5,7.5,0.13333333333333333,DraftKings,0.08622,-0.35335000000000005
NE Patriots,6,7,0.14285714285714285,FanDuel,0.13541,-0.05213000000000001
NE Patriots,7,6.5,0.15384615384615385,FanDuel,0.1747,0.13554999999999995
NE Patriots,8,7,0.14285714285714285,DraftKings,0.18114,0.26798
NE Patriots,9,8.5,0.11764705882352941,FanDuel,0.15208,0.29268000000000005
NE Patriots,10,11,0.09090909090909091,DraftKings,0.10601,0.16610999999999976
NE Patriots,11,15,0.06666666666666667,FanDuel,0.0604,-0.09399999999999997
NE Patriots,12,23,0.043478260869565216,DraftKings,0.02709,-0.3769300000000001
NE Patriots,13,41,0.024390243902439025,DraftKings,0.00888,-0.63592
NE Patriots,14,76,0.013157894736842105,FanDuel,0.00245,-0.8138000000000001
NE Patriots,15,201,0.004975124378109453,DraftKings,0.00051,-0.89749
NE Patriots,16,301,0.0033222591362126247,FanDuel,0.00007,-0.97893
MIA Dolphins,0,301,0.0033222591362126247,FanDuel,0,-1
MIA Dolphins,1,231,0.004329004329004329,FanDuel,0.00003,-0.99307
MIA Dolphins,2,101,0.009900990099009901,DraftKings,0.00031,-0.9686899999999999
MIA Dolphins,3,51,0.0196078431372549,DraftKings,0.00239,-0.87811
MIA Dolphins,4,26,0.038461538461538464,DraftKings,0.00924,-0.75976
MIA Dolphins,5,17,0.058823529411764705,DraftKings,0.02679,-0.54457
MIA Dolphins,6,11,0.09090909090909091,DraftKings,0.06296,-0.30743999999999994
MIA Dolphins,7,8.5,0.11764705882352941,DraftKings,0.11325,-0.03737500000000005
MIA Dolphins,8,7.5,0.13333333333333333,FanDuel,0.16061,0.20457500000000006
MIA Dolphins,9,6.5,0.15384615384615385,DraftKings,0.18633,0.21114500000000003
MIA Dolphins,10,7,0.14285714285714285,DraftKings,0.17779,0.24453000000000003
MIA Dolphins,11,7.5,0.13333333333333333,FanDuel,0.13007,-0.024475000000000025
MIA Dolphins,12,9,0.1111111111111111,FanDuel,0.07895,-0.28945
MIA Dolphins,13,12,0.08333333333333333,FanDuel,0.03547,-0.57436
MIA Dolphins,14,19,0.05263157894736842,DraftKings,0.01244,-0.76364
MIA Dolphins,15,41,0.024390243902439025,DraftKings,0.00295,-0.87905
MIA Dolphins,16,81,0.012345679012345678,DraftKings,0.00042,-0.9659800000000001
LA Chargers,0,301,0.0033222591362126247,FanDuel,0,-1
